$METADATA
$Version 1.1
$Project; FerryBox
$Device; 731803
$DateTime; 2021.12.13 00:00:01
$Filename; C:\Working\All_sensors_731803_2021-12-13.txt
$Watertimedelay; 00:01:00
$TrackStart: Unknown
$TrackEnd: Unknown
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units	Deg	Deg	Nm		Deg		m		ml/l		%		DegC		ml/l		mbar		l/min		l/min		l/min		l/min		l/min		l/min		l/min		bool		bool		pH		DegC		DegC		DegC		S/m		psu		m/s		mbar		mbar		DegC		ppm		uatm		ppm		uatm		uatm		PSU		pH		µg/l		NTU		DegC		µg/l		DegC		µg/l		ppb	
Date Time	Latitude	Longitude	Speed	Quality	Course	Quality	Height	Quality	Optode_O2Concentration	Quality	Optode_AirSaturation	Quality	Optode_Temperature	Quality	O2_Corr	Quality	pressure	Quality	flow_in	Quality	flow_main	Quality	flow_FLNTU	Quality	flow_OSCAR	Quality	flow_pCO2	Quality	flow_IFCB	Quality	flow_EXTERN	Quality	halffull	Quality	full	Quality	pH	Quality	pH_Temp	Quality	SBE38_Temp	Quality	SBE45_Temp	Quality	SBE45_Cond	Quality	SBE45_Salinity	Quality	SBE45_SoundVel	Quality	HydroC_P_NDIR	Quality	HydroC_P_In	Quality	HydroC_T_Sensor	Quality	HydroC_Conc_Estimate	Quality	HydroC_pCO2_Corr	Quality	HydroC_XCO2_Corr	Quality	HydroC_Corr_Zero	Quality	HydroC_pCO2_Comp	Quality	HydroFIA_salinity	Quality	HydroFIA_pH	Quality	WetLabs_Chlorophyll-A	Quality	WetLabs_Turbidity	Quality	nanoFlu_A_Sens_Temp	Quality	nanoFlu_A_blue	Quality	nanoFlu_B_Sens_Temp	Quality	nanoFlu_B_CDOM	Quality	Cycl_Phycoerythrin	Quality
2021.12.13 00:08:00	61.814510	18.267021	8.000000	0	207.013123	0	-0.808399	0	8.043256	0	86.939250	0	3.652000	0	7.770987	0	157.645833	0	29.926631	0	5.242017	0	0.658575	0	0.276926	0	2.119013	0	-0.001830	0	41.115356	0	1.000000	0	1.000000	0	7.935314	0	0.000000	0	3.432019	0	3.750026	0	0.552337	0	5.151621	0	1427.218500	0	1013.092373	16384	1002.923051	16384	390.427864	16384	99999.000000	1	382.814237	16384	49.999475	16384	378.912881	0	0.000000	0	26.000000	0	7.729000	0	0.363293	0	3.702455	0	16.427982	0	3.331436	0	15.437000	0	14.343855	0	8.531250	0
2021.12.13 00:09:00	61.812430	18.264693	8.000000	0	207.676316	0	0.000000	0	8.041778	0	86.914333	0	3.648250	0	7.769462	0	156.354167	0	29.964308	0	5.248334	0	0.786235	0	0.120178	0	2.117684	0	-0.001830	0	41.123667	0	1.000000	0	1.000000	0	7.935192	0	0.000000	0	3.424762	0	3.746497	0	0.552737	0	5.156164	0	1427.208362	0	1013.125902	16384	1002.916066	16384	400.808426	16384	99999.000000	1	394.312951	16384	50.000230	16384	390.290656	0	0.000000	0	26.000000	0	7.729000	0	0.362635	0	3.700465	0	16.424600	0	3.406567	0	15.437000	0	14.341017	0	8.318750	0
2021.12.13 00:10:00	61.810381	18.262379	8.000000	0	207.735751	0	0.000000	0	8.043198	0	86.918667	0	3.643333	0	7.769758	0	154.145833	0	29.982592	0	5.245841	0	0.500829	0	0.107046	0	2.101892	0	-0.001331	0	41.061333	0	1.000000	0	1.000000	0	7.935392	0	0.000000	0	3.413063	0	3.741988	0	0.552974	0	5.159264	0	1427.191759	0	1013.121695	16384	1002.925254	16384	408.966424	16384	66666.000000	1	403.477797	16384	49.999932	16384	399.366102	0	0.000000	0	26.000000	0	7.729000	0	0.362323	0	3.701589	0	16.423947	0	3.251509	0	15.437000	0	14.291737	0	8.443750	0
2021.12.13 00:11:00	61.808305	18.260016	8.000000	0	208.706494	0	0.000000	0	8.049339	0	86.965417	0	3.634667	0	7.775622	0	153.062500	0	29.936604	0	5.243513	0	0.617518	0	0.249333	0	2.093249	0	-0.001830	0	41.161067	0	1.000000	0	1.000000	0	7.935381	0	0.000000	0	3.420652	0	3.733097	0	0.553021	0	5.161133	0	1427.153638	0	1013.102667	16384	1002.915667	16384	415.587800	16384	99999.000000	1	410.988333	16384	50.000517	16384	406.797333	0	0.000000	0	26.000000	0	7.729000	0	0.361677	0	3.694661	0	16.421500	0	3.414929	0	15.437000	0	14.276375	0	8.343750	0
2021.12.13 00:12:00	61.806310	18.257485	8.000000	0	211.445000	0	0.000000	0	8.038921	0	86.841583	0	3.629917	0	7.768232	0	154.125000	0	29.949348	0	5.252822	0	0.586127	0	0.248720	0	2.099629	0	-0.001996	0	41.090422	0	1.000000	0	1.000000	0	7.930556	0	0.000000	0	3.417877	0	3.728957	0	0.553834	0	5.169898	0	1427.146103	0	1013.099167	16384	1002.913667	16384	421.340550	16384	66666.000000	1	417.561333	16384	49.999967	16384	413.302167	0	0.000000	0	26.000000	0	7.729000	0	0.362318	0	3.701316	0	16.423714	0	3.422036	0	15.437000	0	14.354268	0	8.287500	0
2021.12.13 00:13:00	61.804310	18.254900	8.000000	0	210.968059	0	-1.574939	0	8.005979	0	86.498917	0	3.635667	0	7.734179	0	154.666667	0	29.918320	0	5.244012	0	0.554882	0	0.125301	0	2.095138	0	-0.001815	0	41.031488	0	1.000000	0	1.000000	0	7.919900	0	0.000000	0	3.405009	0	3.735324	0	0.553851	0	5.169053	0	1427.174138	0	1013.102951	16384	1002.913443	16384	427.682033	16384	99999.000000	1	424.854754	16384	50.000246	16384	420.520820	0	0.000000	0	26.000000	0	7.729000	0	0.368141	0	3.698991	0	16.425929	0	3.173089	0	15.437000	0	14.363232	0	8.512500	0
2021.12.13 00:14:00	61.802321	18.252287	8.000000	0	211.449749	0	-3.786432	0	8.008684	0	86.504667	0	3.625500	0	7.736514	0	154.500000	0	29.930509	0	5.250162	0	0.543382	0	0.207611	0	2.092750	0	-0.001996	0	41.190156	0	1.000000	0	1.000000	0	7.918484	0	0.000000	0	3.402487	0	3.724279	0	0.553030	0	5.162624	0	1427.115397	0	1013.091695	16384	1002.905254	16384	433.541831	16384	66666.000000	1	431.651525	16384	49.999864	16384	427.244915	0	0.000000	0	26.000000	0	7.729000	0	0.362318	0	3.700465	0	16.421500	0	3.275393	0	15.437000	0	14.462554	0	8.312500	0
2021.12.13 00:15:00	61.800319	18.249667	8.000000	0	211.657289	0	-2.046036	0	8.007484	0	86.476167	0	3.618583	0	7.735981	0	155.125000	0	29.914995	0	5.256313	0	0.712099	0	0.235869	0	2.095742	0	-0.001996	0	41.152756	0	1.000000	0	1.000000	0	7.918246	0	0.000000	0	3.390155	0	3.718079	0	0.552553	0	5.158825	0	1427.082254	0	1013.068667	16384	1002.867833	16384	438.617233	16384	66666.000000	1	437.577167	16384	49.999117	16384	433.093333	0	0.000000	0	26.000000	0	7.729000	0	0.354243	0	3.699857	0	16.423714	0	3.123607	0	15.437000	0	14.492500	0	8.293750	0
2021.12.13 00:16:00	61.798310	18.247031	8.000000	0	210.691057	0	-0.688347	0	8.004799	0	86.434167	0	3.612833	0	7.733104	0	156.583333	0	29.934388	0	5.245176	0	0.611866	0	0.390457	0	2.093083	0	-0.001996	0	41.073800	0	1.000000	0	1.000000	0	7.917358	0	0.000000	0	3.373252	0	3.712247	0	0.552249	0	5.156722	0	1427.052569	0	1013.060000	16384	1002.851500	16384	442.601367	16384	99999.000000	1	442.245000	16384	50.000067	16384	437.706500	0	0.000000	0	26.000000	0	7.729000	0	0.360095	0	3.705570	0	16.421500	0	3.196750	0	15.437000	0	14.641304	0	8.481250	0
2021.12.13 00:17:00	61.796275	18.244459	8.000000	0	210.664789	0	-1.000000	0	8.012108	0	86.480250	0	3.598583	0	7.739394	0	156.125000	0	29.943807	0	5.246838	0	0.761800	0	0.215091	0	2.089758	0	-0.001830	0	40.990688	0	1.000000	0	1.000000	0	7.916516	0	0.000000	0	3.361594	0	3.697167	0	0.551928	0	5.155928	0	1426.983293	0	1013.015082	16384	1002.833115	16384	446.008016	16384	442.094082	0	446.275902	16384	49.999410	16384	440.026667	0	0.000000	0	26.000000	0	7.729000	0	0.362970	0	3.699857	0	16.422607	0	2.904679	0	15.437000	0	14.565661	0	8.318750	0
