$METADATA
$Version 1.1
$Project; FerryBox
$Device; 731803
$DateTime; 2021.12.08 00:00:01
$Filename; C:\Working\All_sensors_731803_2021-12-08.txt
$Watertimedelay; 00:01:00
$TrackStart: Unknown
$TrackEnd: Unknown
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units	Deg	Deg	Nm		Deg		m		ml/l		%		DegC		ml/l		mbar		l/min		l/min		l/min		l/min		l/min		l/min		l/min		bool		bool		pH		DegC		DegC		DegC		S/m		psu		m/s		mbar		mbar		DegC		ppm		uatm		ppm		uatm		uatm		PSU		pH		µg/l		NTU		DegC		µg/l		DegC		µg/l		ppb	
Date Time	Latitude	Longitude	Speed	Quality	Course	Quality	Height	Quality	Optode_O2Concentration	Quality	Optode_AirSaturation	Quality	Optode_Temperature	Quality	O2_Corr	Quality	pressure	Quality	flow_in	Quality	flow_main	Quality	flow_FLNTU	Quality	flow_OSCAR	Quality	flow_pCO2	Quality	flow_IFCB	Quality	flow_EXTERN	Quality	halffull	Quality	full	Quality	pH	Quality	pH_Temp	Quality	SBE38_Temp	Quality	SBE45_Temp	Quality	SBE45_Cond	Quality	SBE45_Salinity	Quality	SBE45_SoundVel	Quality	HydroC_P_NDIR	Quality	HydroC_P_In	Quality	HydroC_T_Sensor	Quality	HydroC_Conc_Estimate	Quality	HydroC_pCO2_Corr	Quality	HydroC_XCO2_Corr	Quality	HydroC_Corr_Zero	Quality	HydroC_pCO2_Comp	Quality	HydroFIA_salinity	Quality	HydroFIA_pH	Quality	WetLabs_Chlorophyll-A	Quality	WetLabs_Turbidity	Quality	nanoFlu_A_Sens_Temp	Quality	nanoFlu_A_blue	Quality	nanoFlu_B_Sens_Temp	Quality	nanoFlu_B_CDOM	Quality	Cycl_Phycoerythrin	Quality
2021.12.07 23:59:00	58.013220	17.979214	5.517857	0	10.856716	0	-1.474627	0	7.472326	0	85.200583	0	5.709917	0	7.134632	0	152.375000	0	30.097286	0	5.173201	0	0.574134	0	0.385138	0	2.106214	0	-0.001165	0	44.606047	0	1.000000	0	1.000000	0	8.027211	0	0.000000	0	5.552768	0	5.800545	0	0.780667	0	7.015795	0	1438.695017	0	1004.477667	0	994.015167	0	452.364267	0	450.163000	0	458.874333	0	49.999467	0	66666.000000	1	0.000000	0	26.000000	0	7.729000	0	0.425996	0	3.108330	0	18.145614	0	3.022930	0	17.147143	0	9.082232	0	8.831250	0
2021.12.08 00:00:00	58.014775	17.979824	4.743202	0	13.441088	0	-0.915408	0	7.472379	0	85.240750	0	5.727917	0	7.135772	0	153.708333	0	30.115016	0	5.162563	0	0.404752	0	0.432179	0	2.157743	0	-0.001996	0	44.593580	0	1.000000	0	1.000000	0	8.025324	0	0.000000	0	5.596416	0	5.819217	0	0.779910	0	7.004622	0	1438.761397	0	1014.125135	0	991.897297	0	84.370297	0	449.844545	0	157.665946	0	49.998622	0	99999.000000	1	0.000000	0	26.000000	0	7.729000	0	0.426643	0	3.105732	0	18.123855	0	2.943673	0	17.125000	0	9.160679	0	8.512500	0
2021.12.08 00:01:00	58.015851	17.980648	2.726727	0	36.768769	0	-1.744745	0	7.464400	0	85.222500	0	5.761583	0	7.128934	0	154.500000	0	30.105597	0	5.158075	0	0.258808	0	0.486867	0	2.156081	0	-0.001996	0	44.639292	0	1.000000	0	1.000000	0	8.022922	0	0.000000	0	5.615590	0	5.852753	0	0.779933	0	6.997879	0	1438.897448	0	1018.387167	0	991.296000	0	-71.517633	0	66666.000000	1	30.244833	0	49.999633	0	66666.000000	1	0.000000	0	26.000000	0	7.729000	0	0.437893	0	3.100596	0	18.116458	0	2.914949	0	17.125000	0	9.147661	0	8.700000	0
2021.12.08 00:02:00	58.016285	17.981599	1.402941	0	64.638235	0	-2.000000	0	7.459321	0	85.228833	0	5.791167	0	7.124321	0	152.875000	0	30.054622	0	5.158075	0	0.375164	0	0.415391	0	2.155915	0	-0.001664	0	44.685003	0	1.000000	0	1.000000	0	8.021040	0	0.000000	0	5.614733	0	5.881202	0	0.780223	0	6.994786	0	1439.016138	0	1007.250192	16384	995.235962	16384	173.807231	16384	66666.000000	1	191.748846	16384	50.004577	16384	201.617500	0	0.000000	0	26.000000	0	7.729000	0	0.425350	0	3.103134	0	18.111737	0	2.842000	0	17.125000	0	9.247483	0	8.498864	0
2021.12.08 00:03:00	58.016367	17.982380	0.785924	0	97.973607	0	-2.000000	0	7.458308	0	85.223917	0	5.794333	0	7.123197	0	155.520833	0	30.113354	0	5.158241	0	0.503156	0	0.545543	0	2.158076	0	-0.001996	0	44.568647	0	1.000000	0	1.000000	0	8.020996	0	0.000000	0	5.601693	0	5.883664	0	0.780242	0	6.994452	0	1439.026224	0	1005.928814	16384	995.426271	16384	296.367627	16384	66666.000000	1	288.152712	16384	50.001712	16384	283.083559	0	0.000000	0	26.000000	0	7.729000	0	0.457581	0	3.082728	0	18.105875	0	2.924393	0	17.125000	0	9.229339	0	8.523913	0
2021.12.08 00:04:00	58.016295	17.982817	0.088685	0	114.116208	0	-2.000000	0	7.461609	0	85.252333	0	5.790000	0	7.125814	0	155.145833	0	30.155464	0	5.164724	0	0.487033	0	0.293050	0	2.158741	0	-0.001664	0	44.664225	0	1.000000	0	1.000000	0	8.021606	0	0.000000	0	5.570954	0	5.879357	0	0.780343	0	6.996333	0	1439.010086	0	1005.938033	16384	995.388525	16384	331.055131	16384	66666.000000	1	322.852295	16384	50.001098	16384	317.161311	0	0.000000	0	26.000000	0	7.729000	0	0.426966	0	3.091009	0	18.091877	0	2.825807	0	17.122750	0	9.194500	0	8.589130	0
2021.12.08 00:05:00	58.016195	17.983266	1.000000	0	101.734940	0	-2.120482	0	7.468548	0	85.288250	0	5.770083	0	7.131729	0	155.541667	0	30.134409	0	5.165721	0	0.636634	0	0.344413	0	2.151593	0	-0.001996	0	44.643447	0	1.000000	0	1.000000	0	8.024170	0	0.000000	0	5.546521	0	5.859003	0	0.780322	0	7.000326	0	1438.927534	0	1005.898833	16384	995.361333	16384	357.240683	16384	66666.000000	1	350.259500	16384	50.000617	16384	344.075000	0	0.000000	0	26.000000	0	7.729000	0	0.422968	0	3.094640	0	18.076696	0	2.749732	0	17.110375	0	9.187714	0	9.270652	0
2021.12.08 00:06:00	58.016318	17.983967	1.000000	0	51.586957	0	-2.000000	0	7.475709	0	85.300917	0	5.738250	0	7.138860	0	153.312500	0	30.100056	0	5.162064	0	0.571308	0	0.605882	0	2.137298	0	-0.001498	0	44.743181	0	1.000000	0	1.000000	0	8.025657	0	0.000000	0	5.582286	0	5.827248	0	0.779896	0	7.002803	0	1438.793672	0	1005.830169	16384	995.304068	16384	376.138288	16384	66666.000000	1	370.710678	16384	49.999831	16384	364.143390	0	0.000000	0	26.000000	0	7.729000	0	0.432784	0	3.095339	0	18.071071	0	2.859304	0	17.084500	0	9.162179	0	9.661364	0
2021.12.08 00:07:00	58.016656	17.984437	0.567901	0	100.135802	0	-2.000000	0	7.467169	0	85.233750	0	5.752333	0	7.131942	0	156.333333	0	30.090637	0	5.159903	0	0.578456	0	0.579619	0	2.142783	0	-0.001498	0	44.689159	0	1.000000	0	1.000000	0	8.025499	0	0.000000	0	5.610819	0	5.842859	0	0.780403	0	7.004457	0	1438.863086	0	1005.809667	16384	995.293000	16384	391.330283	16384	66666.000000	1	387.525333	16384	49.998900	16384	380.656667	0	0.000000	0	26.000000	0	7.729000	0	0.429954	0	3.098044	0	18.056464	0	2.991571	0	17.062000	0	9.159768	0	9.180682	0
